case_mode	case_n	case_seed	call_idx	candidate_idx	cand_kind	cand_is_same_side_reject	cand_is_accepted	cand_is_other_reject	candidate_elapsed_ms	cand_same_side_probe_ms	cand_same_side_probe_queue_ms	cand_same_side_probe_neighbor_iter_ms	cand_same_side_probe_found_t	cand_same_side_probe_visited_vertices	cand_third_comp_scan_ms	cand_bfs_total_ms	cand_bfs_neighbor_iter_ms	cand_partition_ms	cand_connectivity_check_ms	cand_accept	cand_reject_reason
comb_dense	256	1	1	30	separator_candidate	1	0	0	4.366	2.232	0.020	2.189	1	254	0.000	2.232	2.189	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	31	separator_candidate	1	0	0	3.511	1.948	0.026	1.901	1	254	0.000	1.948	1.901	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	32	separator_candidate	1	0	0	6.140	2.827	0.031	2.766	1	254	0.000	2.827	2.766	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	33	separator_candidate	1	0	0	4.591	2.321	0.030	2.226	1	254	0.000	2.321	2.226	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	34	separator_candidate	1	0	0	3.907	1.627	0.028	1.567	1	254	0.000	1.627	1.567	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	35	separator_candidate	1	0	0	4.934	2.397	0.024	2.348	1	254	0.000	2.397	2.348	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	36	separator_candidate	1	0	0	4.646	1.880	0.029	1.820	1	254	0.000	1.880	1.820	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	37	separator_candidate	1	0	0	3.734	1.794	0.020	1.740	1	254	0.000	1.794	1.740	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	38	separator_candidate	1	0	0	6.183	2.851	0.025	2.811	1	254	0.000	2.851	2.811	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	39	separator_candidate	1	0	0	6.238	3.004	0.034	2.923	1	254	0.000	3.004	2.923	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	40	separator_candidate	1	0	0	5.457	2.606	0.079	2.507	1	254	0.000	2.606	2.507	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	41	separator_candidate	1	0	0	6.059	2.736	0.046	2.629	1	254	0.000	2.736	2.629	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	42	separator_candidate	1	0	0	4.289	2.449	0.030	2.369	1	254	0.000	2.449	2.369	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	43	separator_candidate	1	0	0	5.212	2.711	0.020	2.676	1	254	0.000	2.711	2.676	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	44	separator_candidate	1	0	0	5.074	1.700	0.020	1.664	1	254	0.000	1.700	1.664	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	45	separator_candidate	1	0	0	5.147	2.132	0.021	2.096	1	254	0.000	2.132	2.096	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	46	separator_candidate	1	0	0	5.193	2.297	0.023	2.259	1	254	0.000	2.297	2.259	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	47	separator_candidate	1	0	0	5.139	2.005	0.030	1.943	1	254	0.000	2.005	1.943	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	48	separator_candidate	1	0	0	5.864	2.515	0.032	2.459	1	254	0.000	2.515	2.459	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	49	separator_candidate	1	0	0	4.653	2.329	0.021	2.285	1	254	0.000	2.329	2.285	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	50	separator_candidate	1	0	0	5.337	2.786	0.030	2.732	1	254	0.000	2.786	2.732	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	51	separator_candidate	1	0	0	4.007	1.772	0.021	1.735	1	254	0.000	1.772	1.735	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	52	separator_candidate	1	0	0	4.075	2.066	0.029	2.005	1	254	0.000	2.066	2.005	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	53	separator_candidate	1	0	0	6.518	2.194	0.055	2.116	1	254	0.000	2.194	2.116	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	54	separator_candidate	1	0	0	4.373	1.886	0.030	1.832	1	254	0.000	1.886	1.832	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	55	separator_candidate	1	0	0	5.117	2.197	0.026	2.147	1	254	0.000	2.197	2.147	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	56	separator_candidate	1	0	0	6.528	3.126	0.032	3.071	1	254	0.000	3.126	3.071	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	57	separator_candidate	1	0	0	5.282	2.326	0.021	2.289	1	254	0.000	2.326	2.289	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	58	separator_candidate	1	0	0	4.501	2.045	0.083	1.945	1	254	0.000	2.045	1.945	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	59	separator_candidate	1	0	0	4.194	1.901	0.025	1.856	1	254	0.000	1.901	1.856	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	60	separator_candidate	1	0	0	5.887	2.633	0.042	2.433	1	254	0.000	2.633	2.433	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	61	separator_candidate	1	0	0	4.636	2.220	0.044	2.151	1	254	0.000	2.220	2.151	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	62	separator_candidate	1	0	0	6.816	2.598	0.142	2.424	1	254	0.000	2.598	2.424	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	63	separator_candidate	1	0	0	5.909	3.510	0.435	3.059	1	254	0.000	3.510	3.059	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	64	separator_candidate	1	0	0	5.170	2.628	0.048	2.553	1	254	0.000	2.628	2.553	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	65	separator_candidate	1	0	0	4.869	2.144	0.022	2.102	1	254	0.000	2.144	2.102	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	66	separator_candidate	1	0	0	5.797	2.964	0.023	2.916	1	254	0.000	2.964	2.916	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	67	separator_candidate	1	0	0	7.646	4.344	0.032	4.286	1	254	0.000	4.344	4.286	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	68	separator_candidate	1	0	0	4.591	2.359	0.072	2.258	1	254	0.000	2.359	2.258	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	69	separator_candidate	1	0	0	5.233	2.559	0.025	2.385	1	254	0.000	2.559	2.385	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	70	separator_candidate	1	0	0	4.471	2.056	0.025	2.006	1	254	0.000	2.056	2.006	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	71	separator_candidate	1	0	0	5.632	2.308	0.030	2.257	1	254	0.000	2.308	2.257	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	72	separator_candidate	1	0	0	2.571	1.336	0.017	1.304	1	254	0.000	1.336	1.304	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	73	separator_candidate	1	0	0	4.957	2.293	0.022	2.248	1	254	0.000	2.293	2.248	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	74	separator_candidate	1	0	0	6.428	3.373	0.026	3.325	1	254	0.000	3.373	3.325	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	75	separator_candidate	1	0	0	5.337	2.473	0.022	2.410	1	254	0.000	2.473	2.410	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	76	separator_candidate	1	0	0	6.172	3.102	0.027	3.050	1	254	0.000	3.102	3.050	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	77	separator_candidate	1	0	0	4.274	2.099	0.026	2.052	1	254	0.000	2.099	2.052	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	78	separator_candidate	1	0	0	4.028	1.912	0.027	1.852	1	254	0.000	1.912	1.852	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	79	separator_candidate	1	0	0	4.277	1.933	0.118	1.799	1	254	0.000	1.933	1.799	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	80	separator_candidate	1	0	0	5.141	2.530	0.028	2.475	1	254	0.000	2.530	2.475	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	81	separator_candidate	1	0	0	4.769	1.951	0.025	1.892	1	254	0.000	1.951	1.892	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	82	separator_candidate	1	0	0	4.773	2.174	0.026	2.129	1	254	0.000	2.174	2.129	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	83	separator_candidate	1	0	0	4.046	2.230	0.025	2.185	1	254	0.000	2.230	2.185	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	84	separator_candidate	1	0	0	4.940	2.617	0.027	2.568	1	254	0.000	2.617	2.568	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	85	separator_candidate	1	0	0	5.605	2.754	0.077	2.646	1	254	0.000	2.754	2.646	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	86	separator_candidate	1	0	0	5.432	2.509	0.023	2.460	1	254	0.000	2.509	2.460	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	87	separator_candidate	1	0	0	4.690	2.038	0.030	1.975	1	254	0.000	2.038	1.975	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	88	separator_candidate	1	0	0	4.826	2.780	0.028	2.729	1	254	0.000	2.780	2.729	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	89	separator_candidate	1	0	0	4.975	1.670	0.023	1.631	1	254	0.000	1.670	1.631	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	90	separator_candidate	1	0	0	6.638	3.872	0.023	3.827	1	254	0.000	3.872	3.827	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	91	separator_candidate	1	0	0	5.409	2.520	0.044	2.452	1	254	0.000	2.520	2.452	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	92	separator_candidate	1	0	0	4.776	2.259	0.032	2.177	1	254	0.000	2.259	2.177	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	93	separator_candidate	1	0	0	5.997	2.990	0.034	2.923	1	254	0.000	2.990	2.923	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	94	separator_candidate	1	0	0	4.652	1.934	0.130	1.781	1	254	0.000	1.934	1.781	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	95	separator_candidate	1	0	0	6.678	2.685	0.032	2.622	1	254	0.000	2.685	2.622	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	96	separator_candidate	1	0	0	5.834	3.027	0.030	2.854	1	254	0.000	3.027	2.854	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	97	separator_candidate	1	0	0	5.326	2.743	0.032	2.686	1	254	0.000	2.743	2.686	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	98	separator_candidate	1	0	0	4.992	2.274	0.031	2.219	1	254	0.000	2.274	2.219	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	99	separator_candidate	1	0	0	4.468	2.013	0.023	1.966	1	254	0.000	2.013	1.966	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	100	separator_candidate	1	0	0	6.105	2.748	0.113	2.601	1	254	0.000	2.748	2.601	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	101	separator_candidate	1	0	0	5.423	1.935	0.028	1.880	1	254	0.000	1.935	1.880	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	102	separator_candidate	1	0	0	4.260	1.746	0.023	1.705	1	254	0.000	1.746	1.705	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	103	separator_candidate	1	0	0	5.108	2.270	0.021	2.234	1	254	0.000	2.270	2.234	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	104	separator_candidate	1	0	0	4.770	1.934	0.022	1.897	1	254	0.000	1.934	1.897	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	105	separator_candidate	1	0	0	6.112	3.410	0.022	3.373	1	254	0.000	3.410	3.373	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	106	separator_candidate	1	0	0	5.250	2.390	0.304	2.062	1	254	0.000	2.390	2.062	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	107	separator_candidate	1	0	0	4.546	2.285	0.022	2.239	1	254	0.000	2.285	2.239	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	108	separator_candidate	1	0	0	5.135	2.080	0.030	2.026	1	254	0.000	2.080	2.026	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	109	separator_candidate	1	0	0	5.376	3.015	0.023	2.626	1	254	0.000	3.015	2.626	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	110	separator_candidate	1	0	0	5.644	3.063	0.060	2.982	1	254	0.000	3.063	2.982	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	111	separator_candidate	1	0	0	4.454	2.007	0.023	1.967	1	254	0.000	2.007	1.967	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	112	separator_candidate	1	0	0	5.962	2.653	0.030	2.543	1	254	0.000	2.653	2.543	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	113	separator_candidate	1	0	0	4.428	2.204	0.019	2.144	1	254	0.000	2.204	2.144	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	114	separator_candidate	1	0	0	5.684	2.615	0.026	2.542	1	254	0.000	2.615	2.542	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	115	separator_candidate	1	0	0	4.123	2.057	0.026	2.011	1	254	0.000	2.057	2.011	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	116	separator_candidate	1	0	0	4.098	1.927	0.025	1.882	1	254	0.000	1.927	1.882	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	117	separator_candidate	1	0	0	5.249	3.050	0.020	3.008	1	254	0.000	3.050	3.008	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	118	separator_candidate	1	0	0	3.782	2.185	0.019	2.150	1	254	0.000	2.185	2.150	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	119	separator_candidate	1	0	0	2.588	1.333	0.017	1.301	1	254	0.000	1.333	1.301	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	120	separator_candidate	1	0	0	2.284	1.101	0.017	1.070	1	254	0.000	1.101	1.070	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	121	separator_candidate	1	0	0	5.017	2.246	0.029	2.182	1	254	0.000	2.246	2.182	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	122	separator_candidate	1	0	0	5.678	2.870	0.219	2.630	1	254	0.000	2.870	2.630	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	123	separator_candidate	1	0	0	2.485	1.168	0.017	1.135	1	254	0.000	1.168	1.135	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	124	separator_candidate	1	0	0	3.909	1.827	0.017	1.795	1	254	0.000	1.827	1.795	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	125	separator_candidate	1	0	0	4.771	2.133	0.018	2.100	1	254	0.000	2.133	2.100	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	126	separator_candidate	1	0	0	3.051	1.661	0.017	1.630	1	254	0.000	1.661	1.630	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	127	separator_candidate	1	0	0	4.371	2.332	0.021	1.901	1	254	0.000	2.332	1.901	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	128	separator_candidate	1	0	0	5.402	3.054	0.020	3.012	1	254	0.000	3.054	3.012	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	129	separator_candidate	1	0	0	4.890	2.528	0.476	2.028	1	254	0.000	2.528	2.028	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	130	separator_candidate	1	0	0	3.641	1.437	0.018	1.404	1	254	0.000	1.437	1.404	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	131	separator_candidate	1	0	0	4.102	1.996	0.019	1.955	1	254	0.000	1.996	1.955	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	132	separator_candidate	1	0	0	3.937	1.937	0.027	1.887	1	254	0.000	1.937	1.887	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	133	separator_candidate	1	0	0	2.376	1.126	0.017	1.093	1	254	0.000	1.126	1.093	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	134	separator_candidate	1	0	0	4.506	2.206	0.024	2.163	1	254	0.000	2.206	2.163	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	135	separator_candidate	1	0	0	2.374	1.135	0.016	1.104	1	254	0.000	1.135	1.104	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	136	separator_candidate	1	0	0	2.981	1.364	0.017	1.331	1	254	0.000	1.364	1.331	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	137	separator_candidate	1	0	0	5.325	2.184	0.023	2.067	1	254	0.000	2.184	2.067	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	138	separator_candidate	1	0	0	2.792	1.407	0.017	1.375	1	254	0.000	1.407	1.375	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	139	separator_candidate	1	0	0	4.776	2.307	0.019	2.273	1	254	0.000	2.307	2.273	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	140	separator_candidate	1	0	0	4.829	1.985	0.020	1.950	1	254	0.000	1.985	1.950	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	141	separator_candidate	1	0	0	2.925	1.367	0.017	1.335	1	254	0.000	1.367	1.335	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	142	separator_candidate	1	0	0	5.291	2.642	0.030	2.310	1	254	0.000	2.642	2.310	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	143	separator_candidate	1	0	0	15.735	11.961	0.019	11.928	1	254	0.000	11.961	11.928	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	144	separator_candidate	1	0	0	9.325	4.469	0.019	4.435	1	254	0.000	4.469	4.435	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	145	separator_candidate	1	0	0	12.383	7.018	0.037	6.965	1	254	0.000	7.018	6.965	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	146	separator_candidate	1	0	0	3.760	1.912	0.019	1.878	1	254	0.000	1.912	1.878	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	147	separator_candidate	1	0	0	3.147	1.452	0.018	1.419	1	254	0.000	1.452	1.419	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	148	separator_candidate	1	0	0	3.766	1.495	0.019	1.461	1	254	0.000	1.495	1.461	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	149	separator_candidate	1	0	0	4.556	2.140	0.018	2.106	1	254	0.000	2.140	2.106	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	150	separator_candidate	1	0	0	5.250	2.338	0.025	2.154	1	254	0.000	2.338	2.154	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	151	separator_candidate	1	0	0	4.010	1.988	0.019	1.949	1	254	0.000	1.988	1.949	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	152	separator_candidate	1	0	0	2.937	1.354	0.022	1.312	1	254	0.000	1.354	1.312	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	153	separator_candidate	1	0	0	4.166	1.712	0.027	1.662	1	254	0.000	1.712	1.662	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	154	separator_candidate	1	0	0	4.419	2.469	0.020	2.373	1	254	0.000	2.469	2.373	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	155	separator_candidate	1	0	0	3.618	1.538	0.194	1.329	1	254	0.000	1.538	1.329	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	156	separator_candidate	1	0	0	7.233	3.797	0.031	3.695	1	254	0.000	3.797	3.695	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	157	separator_candidate	1	0	0	3.591	2.200	0.026	2.151	1	254	0.000	2.200	2.151	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	158	separator_candidate	1	0	0	4.747	2.263	0.020	2.229	1	254	0.000	2.263	2.229	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	159	separator_candidate	1	0	0	3.480	1.849	0.019	1.814	1	254	0.000	1.849	1.814	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	160	separator_candidate	1	0	0	2.938	1.254	0.017	1.222	1	254	0.000	1.254	1.222	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	161	separator_candidate	1	0	0	2.787	1.195	0.017	1.163	1	254	0.000	1.195	1.163	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	162	separator_candidate	1	0	0	2.803	1.392	0.017	1.359	1	254	0.000	1.392	1.359	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	163	separator_candidate	1	0	0	3.311	1.484	0.016	1.443	1	254	0.000	1.484	1.443	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	164	separator_candidate	1	0	0	4.125	2.084	0.060	1.717	1	254	0.000	2.084	1.717	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	165	separator_candidate	1	0	0	4.274	1.926	0.021	1.889	1	254	0.000	1.926	1.889	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	166	separator_candidate	1	0	0	2.293	1.101	0.016	1.070	1	254	0.000	1.101	1.070	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	167	separator_candidate	1	0	0	4.720	2.242	0.021	2.205	1	254	0.000	2.242	2.205	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	168	separator_candidate	1	0	0	6.210	3.191	0.020	3.156	1	254	0.000	3.191	3.156	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	169	separator_candidate	1	0	0	2.893	1.255	0.016	1.223	1	254	0.000	1.255	1.223	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	170	separator_candidate	1	0	0	3.852	2.209	0.018	2.175	1	254	0.000	2.209	2.175	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	171	separator_candidate	1	0	0	4.702	2.457	0.020	2.415	1	254	0.000	2.457	2.415	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	172	separator_candidate	1	0	0	4.167	2.042	0.028	1.991	1	254	0.000	2.042	1.991	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	173	separator_candidate	1	0	0	4.633	2.255	0.018	1.983	1	254	0.000	2.255	1.983	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	174	separator_candidate	1	0	0	3.498	1.847	0.023	1.803	1	254	0.000	1.847	1.803	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	175	separator_candidate	1	0	0	3.694	2.050	0.019	2.009	1	254	0.000	2.050	2.009	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	176	separator_candidate	1	0	0	3.738	1.725	0.020	1.690	1	254	0.000	1.725	1.690	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	177	separator_candidate	1	0	0	4.271	2.120	0.018	2.087	1	254	0.000	2.120	2.087	0.000	0.000	0	same_side_reject
