mode,n,seed,shuffle_labels,shuffle_queries,solver_rc,timed_out,val_ok,sec,rss_kb,case_dir
star_pairs,64,1,1,0,0,0,1,0.024055,2288,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac9_diag/runs/star_pairs/n64/seed1_L1_Q0
star_pairs,64,1,1,1,0,0,1,0.030482,2288,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac9_diag/runs/star_pairs/n64/seed1_L1_Q1
balanced_sibling,64,1,0,0,0,0,1,0.024312,2864,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac9_diag/runs/balanced_sibling/n64/seed1_L0_Q0
balanced_sibling,64,1,0,1,0,0,1,0.022873,2768,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac9_diag/runs/balanced_sibling/n64/seed1_L0_Q1
balanced_sibling,64,1,1,0,0,0,1,0.026489,2864,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac9_diag/runs/balanced_sibling/n64/seed1_L1_Q0
balanced_sibling,64,1,1,1,0,0,1,0.041602,2928,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac9_diag/runs/balanced_sibling/n64/seed1_L1_Q1
balanced_dense,64,1,0,0,0,0,1,0.025981,2832,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac9_diag/runs/balanced_dense/n64/seed1_L0_Q0
balanced_dense,64,1,0,1,0,0,1,0.026082,2864,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac9_diag/runs/balanced_dense/n64/seed1_L0_Q1
balanced_dense,64,1,1,0,0,0,1,0.046206,2880,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac9_diag/runs/balanced_dense/n64/seed1_L1_Q0
balanced_dense,64,1,1,1,0,0,1,0.038205,2912,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac9_diag/runs/balanced_dense/n64/seed1_L1_Q1
broom_mixed,64,1,0,0,0,0,1,0.038021,3120,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac9_diag/runs/broom_mixed/n64/seed1_L0_Q0
broom_mixed,64,1,0,1,0,0,1,0.035389,3024,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac9_diag/runs/broom_mixed/n64/seed1_L0_Q1
broom_mixed,64,1,1,0,0,0,1,0.037436,3104,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac9_diag/runs/broom_mixed/n64/seed1_L1_Q0
broom_mixed,64,1,1,1,0,0,1,0.037522,3248,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac9_diag/runs/broom_mixed/n64/seed1_L1_Q1
caterpillar_mixed,64,1,0,0,0,0,1,0.036234,3776,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac9_diag/runs/caterpillar_mixed/n64/seed1_L0_Q0
caterpillar_mixed,64,1,0,1,0,0,1,0.039872,3824,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac9_diag/runs/caterpillar_mixed/n64/seed1_L0_Q1
caterpillar_mixed,64,1,1,0,0,0,1,0.049200,4464,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac9_diag/runs/caterpillar_mixed/n64/seed1_L1_Q0
caterpillar_mixed,64,1,1,1,0,0,1,0.047142,4464,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac9_diag/runs/caterpillar_mixed/n64/seed1_L1_Q1
caterpillar_rect_dense,64,1,0,0,0,0,1,0.035463,3728,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac9_diag/runs/caterpillar_rect_dense/n64/seed1_L0_Q0
caterpillar_rect_dense,64,1,0,1,0,0,1,0.058527,3744,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac9_diag/runs/caterpillar_rect_dense/n64/seed1_L0_Q1
caterpillar_rect_dense,64,1,1,0,0,0,1,0.078542,4496,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac9_diag/runs/caterpillar_rect_dense/n64/seed1_L1_Q0
caterpillar_rect_dense,64,1,1,1,0,0,1,0.065883,4432,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac9_diag/runs/caterpillar_rect_dense/n64/seed1_L1_Q1
random_recursive_mixed,64,1,0,0,0,0,1,0.025169,2784,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac9_diag/runs/random_recursive_mixed/n64/seed1_L0_Q0
random_recursive_mixed,64,1,0,1,0,0,1,0.028569,2800,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac9_diag/runs/random_recursive_mixed/n64/seed1_L0_Q1
random_recursive_mixed,64,1,1,0,0,0,1,0.027642,2848,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac9_diag/runs/random_recursive_mixed/n64/seed1_L1_Q0
random_recursive_mixed,64,1,1,1,0,0,1,0.030830,2816,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac9_diag/runs/random_recursive_mixed/n64/seed1_L1_Q1
