mode,n,seed,shuffle_labels,shuffle_queries,solver_rc,timed_out,val_ok,sec,rss_kb,case_dir
caterpillar_mixed,256,1,1,1,0,0,1,0.025101,2592,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_portable/hunt_wrapper/runs/caterpillar_mixed/n256/seed1_L1_Q1
caterpillar_rect_dense,128,1,0,0,0,0,1,0.010758,2176,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_portable/hunt_wrapper/runs/caterpillar_rect_dense/n128/seed1_L0_Q0
caterpillar_rect_dense,128,1,0,1,0,0,1,0.012579,2176,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_portable/hunt_wrapper/runs/caterpillar_rect_dense/n128/seed1_L0_Q1
caterpillar_rect_dense,128,1,1,0,0,0,1,0.011985,2176,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_portable/hunt_wrapper/runs/caterpillar_rect_dense/n128/seed1_L1_Q0
caterpillar_rect_dense,128,1,1,1,0,0,1,0.011820,2176,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_portable/hunt_wrapper/runs/caterpillar_rect_dense/n128/seed1_L1_Q1
caterpillar_rect_dense,256,1,0,0,0,0,1,0.022795,2576,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_portable/hunt_wrapper/runs/caterpillar_rect_dense/n256/seed1_L0_Q0
caterpillar_rect_dense,256,1,0,1,0,0,1,0.023762,2576,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_portable/hunt_wrapper/runs/caterpillar_rect_dense/n256/seed1_L0_Q1
caterpillar_rect_dense,256,1,1,0,0,0,1,0.025090,2576,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_portable/hunt_wrapper/runs/caterpillar_rect_dense/n256/seed1_L1_Q0
caterpillar_rect_dense,256,1,1,1,0,0,1,0.022833,2576,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_portable/hunt_wrapper/runs/caterpillar_rect_dense/n256/seed1_L1_Q1
random_recursive_mixed,128,1,0,0,0,0,1,0.012557,2064,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_portable/hunt_wrapper/runs/random_recursive_mixed/n128/seed1_L0_Q0
random_recursive_mixed,128,1,0,1,0,0,1,0.012067,2064,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_portable/hunt_wrapper/runs/random_recursive_mixed/n128/seed1_L0_Q1
random_recursive_mixed,128,1,1,0,0,0,1,0.011908,2064,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_portable/hunt_wrapper/runs/random_recursive_mixed/n128/seed1_L1_Q0
random_recursive_mixed,128,1,1,1,0,0,1,0.012587,2064,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_portable/hunt_wrapper/runs/random_recursive_mixed/n128/seed1_L1_Q1
random_recursive_mixed,256,1,0,0,0,0,1,0.012563,2272,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_portable/hunt_wrapper/runs/random_recursive_mixed/n256/seed1_L0_Q0
random_recursive_mixed,256,1,0,1,0,0,1,0.010079,2272,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_portable/hunt_wrapper/runs/random_recursive_mixed/n256/seed1_L0_Q1
random_recursive_mixed,256,1,1,0,0,0,1,0.010172,2288,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_portable/hunt_wrapper/runs/random_recursive_mixed/n256/seed1_L1_Q0
random_recursive_mixed,256,1,1,1,0,0,1,0.010253,2288,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_portable/hunt_wrapper/runs/random_recursive_mixed/n256/seed1_L1_Q1
