mode,n,seed,shuffle_labels,shuffle_queries,solver_rc,timed_out,val_ok,sec,rss_kb,case_dir
comb_rect_dense,1,1,1,0,0,0,1,0.013800,1424,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt_ac8_probe/runs/comb_rect_dense/n1/seed1_L1_Q0
comb_rect_dense,1,1,1,1,0,0,1,0.015079,1440,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt_ac8_probe/runs/comb_rect_dense/n1/seed1_L1_Q1
multi_comb_core,1,1,0,0,0,0,1,0.014132,1424,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt_ac8_probe/runs/multi_comb_core/n1/seed1_L0_Q0
multi_comb_core,1,1,0,1,0,0,1,0.015085,1424,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt_ac8_probe/runs/multi_comb_core/n1/seed1_L0_Q1
multi_comb_core,1,1,1,0,0,0,1,0.010729,1424,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt_ac8_probe/runs/multi_comb_core/n1/seed1_L1_Q0
multi_comb_core,1,1,1,1,0,0,1,0.011287,1424,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt_ac8_probe/runs/multi_comb_core/n1/seed1_L1_Q1
multi_comb_rect,1,1,0,0,0,0,1,0.015067,1424,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt_ac8_probe/runs/multi_comb_rect/n1/seed1_L0_Q0
multi_comb_rect,1,1,0,1,0,0,1,0.012030,1424,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt_ac8_probe/runs/multi_comb_rect/n1/seed1_L0_Q1
multi_comb_rect,1,1,1,0,0,0,1,0.012565,1424,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt_ac8_probe/runs/multi_comb_rect/n1/seed1_L1_Q0
multi_comb_rect,1,1,1,1,0,0,1,0.014454,1424,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt_ac8_probe/runs/multi_comb_rect/n1/seed1_L1_Q1
multi_comb_cap,1,1,0,0,0,0,1,0.014891,1424,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt_ac8_probe/runs/multi_comb_cap/n1/seed1_L0_Q0
multi_comb_cap,1,1,0,1,0,0,1,0.013155,1424,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt_ac8_probe/runs/multi_comb_cap/n1/seed1_L0_Q1
multi_comb_cap,1,1,1,0,0,0,1,0.014945,1424,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt_ac8_probe/runs/multi_comb_cap/n1/seed1_L1_Q0
multi_comb_cap,1,1,1,1,0,0,1,0.012747,1424,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt_ac8_probe/runs/multi_comb_cap/n1/seed1_L1_Q1
chain_unary,1,1,0,0,0,0,1,0.010900,1424,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt_ac8_probe/runs/chain_unary/n1/seed1_L0_Q0
chain_unary,1,1,0,1,0,0,1,0.013403,1424,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt_ac8_probe/runs/chain_unary/n1/seed1_L0_Q1
chain_unary,1,1,1,0,0,0,1,0.015072,1424,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt_ac8_probe/runs/chain_unary/n1/seed1_L1_Q0
chain_unary,1,1,1,1,0,0,1,0.015066,1424,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt_ac8_probe/runs/chain_unary/n1/seed1_L1_Q1
star_pairs,1,1,0,0,0,0,1,0.014738,1424,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt_ac8_probe/runs/star_pairs/n1/seed1_L0_Q0
star_pairs,1,1,0,1,0,0,1,0.015064,1424,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt_ac8_probe/runs/star_pairs/n1/seed1_L0_Q1
star_pairs,1,1,1,0,0,0,1,0.015065,1424,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt_ac8_probe/runs/star_pairs/n1/seed1_L1_Q0
star_pairs,1,1,1,1,0,0,1,0.011123,1424,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt_ac8_probe/runs/star_pairs/n1/seed1_L1_Q1
balanced_sibling,1,1,0,0,0,0,1,0.013293,1424,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt_ac8_probe/runs/balanced_sibling/n1/seed1_L0_Q0
balanced_sibling,1,1,0,1,0,0,1,0.011886,1424,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt_ac8_probe/runs/balanced_sibling/n1/seed1_L0_Q1
balanced_sibling,1,1,1,0,0,0,1,0.011689,1424,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt_ac8_probe/runs/balanced_sibling/n1/seed1_L1_Q0
balanced_sibling,1,1,1,1,0,0,1,0.015091,1424,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt_ac8_probe/runs/balanced_sibling/n1/seed1_L1_Q1
balanced_dense,1,1,0,0,0,0,1,0.011910,1440,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt_ac8_probe/runs/balanced_dense/n1/seed1_L0_Q0
balanced_dense,1,1,0,1,0,0,1,0.013867,1424,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt_ac8_probe/runs/balanced_dense/n1/seed1_L0_Q1
balanced_dense,1,1,1,0,0,0,1,0.013433,1424,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt_ac8_probe/runs/balanced_dense/n1/seed1_L1_Q0
balanced_dense,1,1,1,1,0,0,1,0.012979,1424,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt_ac8_probe/runs/balanced_dense/n1/seed1_L1_Q1
broom_mixed,1,1,0,0,0,0,1,0.015073,1424,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt_ac8_probe/runs/broom_mixed/n1/seed1_L0_Q0
broom_mixed,1,1,0,1,0,0,1,0.015169,1424,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt_ac8_probe/runs/broom_mixed/n1/seed1_L0_Q1
broom_mixed,1,1,1,0,0,0,1,0.011465,1424,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt_ac8_probe/runs/broom_mixed/n1/seed1_L1_Q0
broom_mixed,1,1,1,1,0,0,1,0.010206,1424,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt_ac8_probe/runs/broom_mixed/n1/seed1_L1_Q1
caterpillar_mixed,1,1,0,0,0,0,1,0.011933,1424,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt_ac8_probe/runs/caterpillar_mixed/n1/seed1_L0_Q0
caterpillar_mixed,1,1,0,1,0,0,1,0.012390,1424,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt_ac8_probe/runs/caterpillar_mixed/n1/seed1_L0_Q1
caterpillar_mixed,1,1,1,0,0,0,1,0.011499,1424,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt_ac8_probe/runs/caterpillar_mixed/n1/seed1_L1_Q0
caterpillar_mixed,1,1,1,1,0,0,1,0.014797,1424,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt_ac8_probe/runs/caterpillar_mixed/n1/seed1_L1_Q1
caterpillar_rect_dense,1,1,0,0,0,0,1,0.014642,1440,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt_ac8_probe/runs/caterpillar_rect_dense/n1/seed1_L0_Q0
caterpillar_rect_dense,1,1,0,1,0,0,1,0.011503,1424,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt_ac8_probe/runs/caterpillar_rect_dense/n1/seed1_L0_Q1
caterpillar_rect_dense,1,1,1,0,0,0,1,0.012191,1424,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt_ac8_probe/runs/caterpillar_rect_dense/n1/seed1_L1_Q0
caterpillar_rect_dense,1,1,1,1,0,0,1,0.010469,1424,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt_ac8_probe/runs/caterpillar_rect_dense/n1/seed1_L1_Q1
random_recursive_mixed,1,1,0,0,0,0,1,0.012590,1424,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt_ac8_probe/runs/random_recursive_mixed/n1/seed1_L0_Q0
random_recursive_mixed,1,1,0,1,0,0,1,0.010188,1440,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt_ac8_probe/runs/random_recursive_mixed/n1/seed1_L0_Q1
random_recursive_mixed,1,1,1,0,0,0,1,0.011865,1424,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt_ac8_probe/runs/random_recursive_mixed/n1/seed1_L1_Q0
random_recursive_mixed,1,1,1,1,0,0,1,0.015101,1440,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt_ac8_probe/runs/random_recursive_mixed/n1/seed1_L1_Q1
