mode,n,seed,shuffle_labels,shuffle_queries,solver_rc,timed_out,val_ok,sec,rss_kb,case_dir
comb_dense,64,1,1,0,0,0,1,0.011474,2000,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/comb_dense/n64/seed1_L1_Q0
comb_dense,64,1,1,1,0,0,1,0.012554,2000,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/comb_dense/n64/seed1_L1_Q1
comb_rect_dense,64,1,0,0,0,0,1,0.012554,1984,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/comb_rect_dense/n64/seed1_L0_Q0
comb_rect_dense,64,1,0,1,0,0,1,0.011652,1984,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/comb_rect_dense/n64/seed1_L0_Q1
comb_rect_dense,64,1,1,0,0,0,1,0.012555,1984,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/comb_rect_dense/n64/seed1_L1_Q0
comb_rect_dense,64,1,1,1,0,0,1,0.012565,1984,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/comb_rect_dense/n64/seed1_L1_Q1
multi_comb_core,64,1,0,0,0,0,1,0.010652,1888,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/multi_comb_core/n64/seed1_L0_Q0
multi_comb_core,64,1,0,1,0,0,1,0.012552,1888,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/multi_comb_core/n64/seed1_L0_Q1
multi_comb_core,64,1,1,0,0,0,1,0.012559,1888,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/multi_comb_core/n64/seed1_L1_Q0
multi_comb_core,64,1,1,1,0,0,1,0.012749,1888,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/multi_comb_core/n64/seed1_L1_Q1
multi_comb_rect,64,1,0,0,0,0,1,0.012425,1968,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/multi_comb_rect/n64/seed1_L0_Q0
multi_comb_rect,64,1,0,1,0,0,1,0.012556,1968,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/multi_comb_rect/n64/seed1_L0_Q1
multi_comb_rect,64,1,1,0,0,0,1,0.012551,1968,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/multi_comb_rect/n64/seed1_L1_Q0
multi_comb_rect,64,1,1,1,0,0,1,0.010504,1968,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/multi_comb_rect/n64/seed1_L1_Q1
multi_comb_cap,64,1,0,0,0,0,1,0.011974,1968,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/multi_comb_cap/n64/seed1_L0_Q0
multi_comb_cap,64,1,0,1,0,0,1,0.010726,1968,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/multi_comb_cap/n64/seed1_L0_Q1
multi_comb_cap,64,1,1,0,0,0,1,0.012557,1968,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/multi_comb_cap/n64/seed1_L1_Q0
multi_comb_cap,64,1,1,1,0,0,1,0.012561,1968,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/multi_comb_cap/n64/seed1_L1_Q1
chain_unary,64,1,0,0,0,0,1,0.012576,1600,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/chain_unary/n64/seed1_L0_Q0
chain_unary,64,1,0,1,0,0,1,0.012680,1600,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/chain_unary/n64/seed1_L0_Q1
chain_unary,64,1,1,0,0,0,1,0.011966,1600,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/chain_unary/n64/seed1_L1_Q0
chain_unary,64,1,1,1,0,0,1,0.012546,1600,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/chain_unary/n64/seed1_L1_Q1
star_pairs,64,1,0,0,0,0,1,0.010621,1632,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/star_pairs/n64/seed1_L0_Q0
star_pairs,64,1,0,1,0,0,1,0.010558,1632,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/star_pairs/n64/seed1_L0_Q1
star_pairs,64,1,1,0,0,0,1,0.010239,1632,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/star_pairs/n64/seed1_L1_Q0
star_pairs,64,1,1,1,0,0,1,0.012558,1632,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/star_pairs/n64/seed1_L1_Q1
balanced_sibling,64,1,0,0,0,0,1,0.012546,1984,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/balanced_sibling/n64/seed1_L0_Q0
balanced_sibling,64,1,0,1,0,0,1,0.012557,1984,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/balanced_sibling/n64/seed1_L0_Q1
balanced_sibling,64,1,1,0,0,0,1,0.011579,1984,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/balanced_sibling/n64/seed1_L1_Q0
balanced_sibling,64,1,1,1,0,0,1,0.012557,1984,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/balanced_sibling/n64/seed1_L1_Q1
balanced_dense,64,1,0,0,0,0,1,0.011867,2000,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/balanced_dense/n64/seed1_L0_Q0
balanced_dense,64,1,0,1,0,0,1,0.012064,2000,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/balanced_dense/n64/seed1_L0_Q1
balanced_dense,64,1,1,0,0,0,1,0.012551,2000,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/balanced_dense/n64/seed1_L1_Q0
balanced_dense,64,1,1,1,0,0,1,0.010202,2000,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/balanced_dense/n64/seed1_L1_Q1
broom_mixed,64,1,0,0,0,0,1,0.012350,1936,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/broom_mixed/n64/seed1_L0_Q0
broom_mixed,64,1,0,1,0,0,1,0.012562,1936,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/broom_mixed/n64/seed1_L0_Q1
broom_mixed,64,1,1,0,0,0,1,0.012617,1936,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/broom_mixed/n64/seed1_L1_Q0
broom_mixed,64,1,1,1,0,0,1,0.012103,1936,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/broom_mixed/n64/seed1_L1_Q1
caterpillar_mixed,64,1,0,0,0,0,1,0.011601,1984,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/caterpillar_mixed/n64/seed1_L0_Q0
caterpillar_mixed,64,1,0,1,0,0,1,0.012039,1984,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/caterpillar_mixed/n64/seed1_L0_Q1
caterpillar_mixed,64,1,1,0,0,0,1,0.010531,2000,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/caterpillar_mixed/n64/seed1_L1_Q0
caterpillar_mixed,64,1,1,1,0,0,1,0.010403,2000,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/caterpillar_mixed/n64/seed1_L1_Q1
caterpillar_rect_dense,64,1,0,0,0,0,1,0.010600,1984,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/caterpillar_rect_dense/n64/seed1_L0_Q0
caterpillar_rect_dense,64,1,0,1,0,0,1,0.011811,2000,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/caterpillar_rect_dense/n64/seed1_L0_Q1
caterpillar_rect_dense,64,1,1,0,0,0,1,0.012554,1984,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/caterpillar_rect_dense/n64/seed1_L1_Q0
caterpillar_rect_dense,64,1,1,1,0,0,1,0.011436,1984,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/caterpillar_rect_dense/n64/seed1_L1_Q1
random_recursive_mixed,64,1,0,0,0,0,1,0.012553,2000,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/random_recursive_mixed/n64/seed1_L0_Q0
random_recursive_mixed,64,1,0,1,0,0,1,0.012566,2000,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/random_recursive_mixed/n64/seed1_L0_Q1
random_recursive_mixed,64,1,1,0,0,0,1,0.011440,2000,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/random_recursive_mixed/n64/seed1_L1_Q0
random_recursive_mixed,64,1,1,1,0,0,1,0.012566,2000,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/_verify_xplat/hunt_wrapper/runs/random_recursive_mixed/n64/seed1_L1_Q1
