num=8 antecedents=[(1,2->1) (2,3->2) (2,4->2) (3,4->1) (3,4->5)] => (2,3->3)
num=8 antecedents=[(1,2->1) (2,3->2) (2,4->2) (3,4->1) (3,4->5)] => (2,4->1)
num=8 antecedents=[(1,2->1) (2,3->2) (2,4->4) (3,4->1) (3,4->5)] => (2,3->1)
num=8 antecedents=[(1,2->1) (2,3->2) (2,4->4) (3,4->1) (3,4->5)] => (2,3->3)
num=8 antecedents=[(1,2->1) (2,3->2) (2,4->4) (3,4->1) (3,4->5)] => (2,4->1)
num=8 antecedents=[(1,2->1) (2,3->4) (2,4->2) (2,4->4) (3,4->1)] => (2,3->1)
num=8 antecedents=[(1,2->1) (2,3->4) (2,4->2) (2,4->4) (3,4->1)] => (2,3->2)
num=8 antecedents=[(1,2->1) (2,3->4) (2,4->2) (2,4->4) (3,4->1)] => (2,3->3)
num=8 antecedents=[(1,2->1) (2,3->4) (2,4->2) (2,4->4) (3,4->1)] => (2,4->1)
num=8 antecedents=[(1,2->1) (2,3->4) (2,4->2) (2,4->4) (3,4->5)] => (2,3->1)
num=8 antecedents=[(1,2->1) (2,3->4) (2,4->2) (2,4->4) (3,4->5)] => (2,3->2)
num=8 antecedents=[(1,2->1) (2,3->4) (2,4->2) (2,4->4) (3,4->5)] => (2,3->3)
num=8 antecedents=[(1,2->1) (2,3->4) (2,4->2) (2,4->4) (3,4->5)] => (2,4->1)
num=8 antecedents=[(1,2->1) (2,3->4) (2,4->2) (3,4->1) (3,4->5)] => (2,3->1)
num=8 antecedents=[(1,2->1) (2,3->4) (2,4->2) (3,4->1) (3,4->5)] => (2,3->2)
num=8 antecedents=[(1,2->1) (2,3->4) (2,4->2) (3,4->1) (3,4->5)] => (2,3->3)
num=8 antecedents=[(1,2->1) (2,3->4) (2,4->2) (3,4->1) (3,4->5)] => (2,4->1)
num=8 antecedents=[(1,2->1) (2,3->4) (2,4->4) (3,4->1) (3,4->5)] => (2,3->1)
num=8 antecedents=[(1,2->1) (2,3->4) (2,4->4) (3,4->1) (3,4->5)] => (2,3->2)
num=8 antecedents=[(1,2->1) (2,3->4) (2,4->4) (3,4->1) (3,4->5)] => (2,3->3)
num=8 antecedents=[(1,2->1) (2,3->4) (2,4->4) (3,4->1) (3,4->5)] => (2,4->1)
num=8 antecedents=[(2,3->1) (2,3->2) (2,3->4) (2,4->2) (2,4->4)] => (2,3->3)
num=8 antecedents=[(2,3->1) (2,3->2) (2,3->4) (2,4->2) (2,4->4)] => (2,4->1)
num=8 antecedents=[(2,3->1) (2,3->2) (2,3->4) (2,4->2) (3,4->1)] => (2,3->3)
num=8 antecedents=[(2,3->1) (2,3->2) (2,3->4) (2,4->2) (3,4->1)] => (2,4->1)
num=8 antecedents=[(2,3->1) (2,3->2) (2,3->4) (2,4->2) (3,4->5)] => (2,3->3)
num=8 antecedents=[(2,3->1) (2,3->2) (2,3->4) (2,4->2) (3,4->5)] => (2,4->1)
num=8 antecedents=[(2,3->1) (2,3->2) (2,3->4) (2,4->4) (3,4->1)] => (2,3->3)
num=8 antecedents=[(2,3->1) (2,3->2) (2,3->4) (2,4->4) (3,4->1)] => (2,4->1)
num=8 antecedents=[(2,3->1) (2,3->2) (2,3->4) (2,4->4) (3,4->5)] => (2,3->3)
num=8 antecedents=[(2,3->1) (2,3->2) (2,3->4) (2,4->4) (3,4->5)] => (2,4->1)
num=8 antecedents=[(2,3->1) (2,3->2) (2,3->4) (3,4->1) (3,4->5)] => (2,3->3)
num=8 antecedents=[(2,3->1) (2,3->2) (2,3->4) (3,4->1) (3,4->5)] => (2,4->1)
num=8 antecedents=[(2,3->1) (2,3->2) (2,4->2) (2,4->4) (3,4->1)] => (2,3->3)
num=8 antecedents=[(2,3->1) (2,3->2) (2,4->2) (2,4->4) (3,4->1)] => (2,4->1)
num=8 antecedents=[(2,3->1) (2,3->2) (2,4->2) (2,4->4) (3,4->5)] => (2,3->3)
num=8 antecedents=[(2,3->1) (2,3->2) (2,4->2) (2,4->4) (3,4->5)] => (2,4->1)
num=8 antecedents=[(2,3->1) (2,3->2) (2,4->2) (3,4->1) (3,4->5)] => (2,3->3)
num=8 antecedents=[(2,3->1) (2,3->2) (2,4->2) (3,4->1) (3,4->5)] => (2,4->1)
num=8 antecedents=[(2,3->1) (2,3->2) (2,4->4) (3,4->1) (3,4->5)] => (2,3->3)
num=8 antecedents=[(2,3->1) (2,3->2) (2,4->4) (3,4->1) (3,4->5)] => (2,4->1)
num=8 antecedents=[(2,3->1) (2,3->4) (2,4->2) (2,4->4) (3,4->1)] => (2,3->2)
num=8 antecedents=[(2,3->1) (2,3->4) (2,4->2) (2,4->4) (3,4->1)] => (2,3->3)
num=8 antecedents=[(2,3->1) (2,3->4) (2,4->2) (2,4->4) (3,4->1)] => (2,4->1)
num=8 antecedents=[(2,3->1) (2,3->4) (2,4->2) (2,4->4) (3,4->5)] => (2,3->2)
num=8 antecedents=[(2,3->1) (2,3->4) (2,4->2) (2,4->4) (3,4->5)] => (2,3->3)
num=8 antecedents=[(2,3->1) (2,3->4) (2,4->2) (2,4->4) (3,4->5)] => (2,4->1)
num=8 antecedents=[(2,3->1) (2,3->4) (2,4->2) (3,4->1) (3,4->5)] => (2,3->2)
num=8 antecedents=[(2,3->1) (2,3->4) (2,4->2) (3,4->1) (3,4->5)] => (2,3->3)
num=8 antecedents=[(2,3->1) (2,3->4) (2,4->2) (3,4->1) (3,4->5)] => (2,4->1)
num=8 antecedents=[(2,3->1) (2,3->4) (2,4->4) (3,4->1) (3,4->5)] => (2,3->2)
num=8 antecedents=[(2,3->1) (2,3->4) (2,4->4) (3,4->1) (3,4->5)] => (2,3->3)
num=8 antecedents=[(2,3->1) (2,3->4) (2,4->4) (3,4->1) (3,4->5)] => (2,4->1)
num=8 antecedents=[(2,3->1) (2,4->2) (2,4->4) (3,4->1) (3,4->5)] => (2,3->2)
num=8 antecedents=[(2,3->1) (2,4->2) (2,4->4) (3,4->1) (3,4->5)] => (2,3->3)
num=8 antecedents=[(2,3->1) (2,4->2) (2,4->4) (3,4->1) (3,4->5)] => (2,4->1)
num=8 antecedents=[(2,3->2) (2,3->4) (2,4->2) (2,4->4) (3,4->1)] => (2,3->1)
num=8 antecedents=[(2,3->2) (2,3->4) (2,4->2) (2,4->4) (3,4->1)] => (2,3->3)
num=8 antecedents=[(2,3->2) (2,3->4) (2,4->2) (2,4->4) (3,4->1)] => (2,4->1)
num=8 antecedents=[(2,3->2) (2,3->4) (2,4->2) (2,4->4) (3,4->5)] => (2,3->1)
num=8 antecedents=[(2,3->2) (2,3->4) (2,4->2) (2,4->4) (3,4->5)] => (2,3->3)
num=8 antecedents=[(2,3->2) (2,3->4) (2,4->2) (2,4->4) (3,4->5)] => (2,4->1)
num=8 antecedents=[(2,3->2) (2,3->4) (2,4->2) (3,4->1) (3,4->5)] => (2,3->1)
num=8 antecedents=[(2,3->2) (2,3->4) (2,4->2) (3,4->1) (3,4->5)] => (2,3->3)
num=8 antecedents=[(2,3->2) (2,3->4) (2,4->2) (3,4->1) (3,4->5)] => (2,4->1)
num=8 antecedents=[(2,3->2) (2,3->4) (2,4->4) (3,4->1) (3,4->5)] => (2,3->1)
num=8 antecedents=[(2,3->2) (2,3->4) (2,4->4) (3,4->1) (3,4->5)] => (2,3->3)
num=8 antecedents=[(2,3->2) (2,3->4) (2,4->4) (3,4->1) (3,4->5)] => (2,4->1)
num=8 antecedents=[(2,3->2) (2,4->2) (2,4->4) (3,4->1) (3,4->5)] => (2,3->1)
num=8 antecedents=[(2,3->2) (2,4->2) (2,4->4) (3,4->1) (3,4->5)] => (2,3->3)
num=8 antecedents=[(2,3->2) (2,4->2) (2,4->4) (3,4->1) (3,4->5)] => (2,4->1)
num=8 antecedents=[(2,3->4) (2,4->2) (2,4->4) (3,4->1) (3,4->5)] => (2,3->1)
num=8 antecedents=[(2,3->4) (2,4->2) (2,4->4) (3,4->1) (3,4->5)] => (2,3->2)
num=8 antecedents=[(2,3->4) (2,4->2) (2,4->4) (3,4->1) (3,4->5)] => (2,3->3)
num=8 antecedents=[(2,3->4) (2,4->2) (2,4->4) (3,4->1) (3,4->5)] => (2,4->1)
