mode,n,seed,shuffle_labels,shuffle_queries,solver_rc,timed_out,val_ok,sec,rss_kb,case_dir
comb_dense,64,1,1,0,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/comb_dense/n64/seed1_L1_Q0
comb_dense,64,1,1,1,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/comb_dense/n64/seed1_L1_Q1
comb_rect_dense,64,1,0,0,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/comb_rect_dense/n64/seed1_L0_Q0
comb_rect_dense,64,1,0,1,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/comb_rect_dense/n64/seed1_L0_Q1
comb_rect_dense,64,1,1,0,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/comb_rect_dense/n64/seed1_L1_Q0
comb_rect_dense,64,1,1,1,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/comb_rect_dense/n64/seed1_L1_Q1
multi_comb_core,64,1,0,0,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/multi_comb_core/n64/seed1_L0_Q0
multi_comb_core,64,1,0,1,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/multi_comb_core/n64/seed1_L0_Q1
multi_comb_core,64,1,1,0,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/multi_comb_core/n64/seed1_L1_Q0
multi_comb_core,64,1,1,1,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/multi_comb_core/n64/seed1_L1_Q1
multi_comb_rect,64,1,0,0,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/multi_comb_rect/n64/seed1_L0_Q0
multi_comb_rect,64,1,0,1,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/multi_comb_rect/n64/seed1_L0_Q1
multi_comb_rect,64,1,1,0,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/multi_comb_rect/n64/seed1_L1_Q0
multi_comb_rect,64,1,1,1,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/multi_comb_rect/n64/seed1_L1_Q1
multi_comb_cap,64,1,0,0,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/multi_comb_cap/n64/seed1_L0_Q0
multi_comb_cap,64,1,0,1,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/multi_comb_cap/n64/seed1_L0_Q1
multi_comb_cap,64,1,1,0,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/multi_comb_cap/n64/seed1_L1_Q0
multi_comb_cap,64,1,1,1,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/multi_comb_cap/n64/seed1_L1_Q1
chain_unary,64,1,0,0,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/chain_unary/n64/seed1_L0_Q0
chain_unary,64,1,0,1,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/chain_unary/n64/seed1_L0_Q1
chain_unary,64,1,1,0,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/chain_unary/n64/seed1_L1_Q0
chain_unary,64,1,1,1,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/chain_unary/n64/seed1_L1_Q1
star_pairs,64,1,0,0,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/star_pairs/n64/seed1_L0_Q0
star_pairs,64,1,0,1,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/star_pairs/n64/seed1_L0_Q1
star_pairs,64,1,1,0,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/star_pairs/n64/seed1_L1_Q0
star_pairs,64,1,1,1,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/star_pairs/n64/seed1_L1_Q1
balanced_sibling,64,1,0,0,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/balanced_sibling/n64/seed1_L0_Q0
balanced_sibling,64,1,0,1,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/balanced_sibling/n64/seed1_L0_Q1
balanced_sibling,64,1,1,0,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/balanced_sibling/n64/seed1_L1_Q0
balanced_sibling,64,1,1,1,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/balanced_sibling/n64/seed1_L1_Q1
balanced_dense,64,1,0,0,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/balanced_dense/n64/seed1_L0_Q0
balanced_dense,64,1,0,1,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/balanced_dense/n64/seed1_L0_Q1
balanced_dense,64,1,1,0,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/balanced_dense/n64/seed1_L1_Q0
balanced_dense,64,1,1,1,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/balanced_dense/n64/seed1_L1_Q1
broom_mixed,64,1,0,0,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/broom_mixed/n64/seed1_L0_Q0
broom_mixed,64,1,0,1,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/broom_mixed/n64/seed1_L0_Q1
broom_mixed,64,1,1,0,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/broom_mixed/n64/seed1_L1_Q0
broom_mixed,64,1,1,1,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/broom_mixed/n64/seed1_L1_Q1
caterpillar_mixed,64,1,0,0,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/caterpillar_mixed/n64/seed1_L0_Q0
caterpillar_mixed,64,1,0,1,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/caterpillar_mixed/n64/seed1_L0_Q1
caterpillar_mixed,64,1,1,0,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/caterpillar_mixed/n64/seed1_L1_Q0
caterpillar_mixed,64,1,1,1,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/caterpillar_mixed/n64/seed1_L1_Q1
caterpillar_rect_dense,64,1,0,0,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/caterpillar_rect_dense/n64/seed1_L0_Q0
caterpillar_rect_dense,64,1,0,1,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/caterpillar_rect_dense/n64/seed1_L0_Q1
caterpillar_rect_dense,64,1,1,0,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/caterpillar_rect_dense/n64/seed1_L1_Q0
caterpillar_rect_dense,64,1,1,1,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/caterpillar_rect_dense/n64/seed1_L1_Q1
random_recursive_mixed,64,1,0,0,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/random_recursive_mixed/n64/seed1_L0_Q0
random_recursive_mixed,64,1,0,1,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/random_recursive_mixed/n64/seed1_L0_Q1
random_recursive_mixed,64,1,1,0,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/random_recursive_mixed/n64/seed1_L1_Q0
random_recursive_mixed,64,1,1,1,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/hunt/ac8_probe/runs/random_recursive_mixed/n64/seed1_L1_Q1
